compte,lien,n,nom,pseudo,score,id,bio,date,annee,mois,jour,date2,annee-mois
RadioQuebec,suivi par,1408,Grosjean stephanie,Schtaffy,1,9f11333c21f74ae59612431c6e6907ba,,20210109221933,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3148,Olivier,Olivier686157400884,0,86012c8ae8f94f21a2e27829034d3b53,,20210109221935,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3153,Carollanne,Carollannepasdetesaffaires,0,48de5d15160e4c3abc9853d339af69d8,,20210109221935,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,605,Baufayt Marie-carmen,BaufaytMarie-carmen,0,0744a00870284250a93940ecec2c3383,,20210109221940,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1588,Fbr,Emorel084694326635,1,8c04bc7f5c374d61b8485ed1c2c05668,,20210109222000,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1608,Lila-gm,Lila-gm,0,dac68c14ec374e40b9d7ba6761bcf58f,,20210109222016,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3074,Vervillestephanie,EmeraldStephanie,0,d123d7896a224a269b5be6d64bd2ee6a,,20210109222022,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3009,Joshua El,JoshuaEl,2,6d05124793414eb9b6c7605829c0c65b,"👽 le Clodo de l'espace 👽
 Dans ma langue Clodo ça veut dire :
 🔥""Majestueux""🔥 #DigitalSoliders",20210109222025,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2730,Louis le Cunff ن,LouisleCunff,52,706481f0af794823882f8c8f713309ee,"✝️🔯

🇫🇷🇮🇱🇮🇹🏳️‍🌈
#TeamPatriotes 
#jambonbeurre",20210109222027,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3021,Steeve_mathieu,Steevemathieu,0,66181c93bd054086bca579138e1aa582,,20210109222112,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3140,Enterctrldelete,Enterctrldelete684369528674,6,a53a592074c24e019fedcc8699c63082,,20210109222117,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3135,Ricou Af,RicouAf,0,0ba40447b12a4c81a9bfec06ea9e23d7,,20210109222135,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3092,Ka_sz,Ksz22z2,4,a2ef0d99c9244a32bc7a7e73316e5efd,"✨compte Vk ➡️ Ka_sz
✨compte Gab ➡️ Ka_sz",20210109222209,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3125,Montreuil Karine,MontreuilKarine,0,31f520c1b8fe42d7a535acdbd50ba00e,,20210109222215,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3142,Francis Bourbo,FrancisBourbo,14,f180f104b1c9415ca26250bfff568996,,20210109222223,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3136,Youss S,Youss252,1,90f846de12ba41529abf854e42c71ead,,20210109222233,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2366,Alexp321,Alexp321,0,c35380ed54ce47a7ad5a4a49d8b9dee5,,20210109222237,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3149,NervPanic,nervpanic,0,fe616c617e1f482295d3a13ff7e02890,,20210109222240,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3144,Sebastienmarin,Sebastienmarin,0,11dc625fb62a4176ab2aadde3f5bc31b,,20210109222304,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3061,Celine Lb,CelineLb,0,71505b6907444e009716d0bd310d34a0,,20210109222305,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3082,Mado,Madox2,0,9d64462e228844fabcce54cdf92bd59b,,20210109222335,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2001,Severine Garressus,SeverineCaillaud,8,581e92b67c5e464dadcdf2d3e1cef658,,20210109222350,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3059,Jmolline,CitoyensDebout,16,53f50e2457564d1d8a477514fc2a76d9,,20210109222426,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3119,Cloutier2060,Cloutier2060,0,2e6cdf49ebd949c58b30c914b724c4a4,,20210109222428,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3115,Selass Khufu,SelassKhufu,0,35f112b0bb514205ad05c595d0b2c00a,,20210109222440,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3093,Onkoutzie,Onkoutzie,0,ae51981298a14d968fdc46811eec7291,,20210109222511,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3062,FabienMas,FabienMas,9,f07635ed272b468ab48858bf72b027bb,,20210109222528,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3079,Kylian Mltrt,MltrtKylian,0,613c67e69c9b404fb73f482a90b7e717,,20210109222535,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3000,Carole Ménigon,Carole2021,0,ca3adec067a84d67b271ed7931905469,,20210109222615,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3065,Mickey St01,MickeySt01,0,e75c628abd2847378306b23b42f330c6,,20210109222630,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3088,Eric Laflamme,EriuTheflame,1,c3f59a0d03a649bd936189b0e71c790e,,20210109222655,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3112,Alexdossan,Alexdossan,0,c8e4ee5b520441d4a64263a2bf2077c6,,20210109222720,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2796,Jojolapatade,Jojolapatade,0,ed798c93935f4be19139a96401f6c68c,,20210109222731,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3048,Damien Leclere,DamienLeclere,9,21adc10996b64947ae3e0024c9a842a4,,20210109222835,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3084,Matom08,Matom08,0,9a3a7f838c9a426eac9cb18e93f083d1,,20210109222848,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3086,Waldemar95,Waldemar95,0,5e52ac37b95249fda293e2da3b3cc48d,,20210109222928,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3075,Pierre Francois Coste,PierreFrancoisCoste,0,737d2e5aba0342a0bd8ceed7ef2dc362,,20210109223009,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2019,Fhimmi07,Fhimmi07,0,e27a53d11b974726bf539f05e29769c1,,20210109223033,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3080,Vincent53212,Vincent53212,0,14eb340d008e405e947ba6ee071c1287,,20210109223046,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2841,Venus06,Venusbella06,15,09ec5bc3d67b4664a59d694ee6757374,Vive la France #TeamPatriotes #Zemmour #RN #RÉVEILLEZ VOUS !!!,20210109223133,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3081,Bissab,Bissab,0,6772bce7f4204ac9bd5e3b1542b40168,,20210109223147,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3076,Benito44,Ben91190,0,29bbd5a3f3804e528452c1561ec7fe94,,20210109223201,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3032,Ben Summerheat,BeNeo,34,65a1c04077904938b0b44508cc1a5efc,Patriote / Soldat de la Matrice,20210109223227,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,385,Edouard Jourlan,EdouardJourlan,0,03e73079249c47d88107bb3102713247,,20210109223231,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2810,Valto,Valto,0,846751fba446467b99f2bce9936f5f05,,20210109223236,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1236,Yoann-1-3,Yoann-1-3,0,a1d1252a4db74b399f8457e1dbc5541b,,20210109223307,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3052,Batmadz,Batmadz,0,a3b06da3df23418f982293c8bd14a533,,20210109223418,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3037,Bravor,Bravor,0,ab11e869d6bf4a7eae1b305d06d997f9,,20210109223427,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3057,Raphael Pacteau,RaphaelPacteau,2,395a1bb0aded416581ab1582cff90f3a,,20210109223438,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3055,MatthiasJohn3v16,MatthiasJohn3v16,2,7e8ca5ac88b0433e8c04bc60a9a7b731,,20210109223506,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3067,Harjoban Singh Thiara,HarjobanSinghThiara,0,7e4bd22adf89496e9b52dc4ae56c1030,,20210109223550,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3046,Genthevoice,Genthevoice,4,095723858b1c485b8e3bffa7608f5b9f,,20210109223623,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3045,Infini249,Infini249,1,9743de89e0a544b9b83932cd7a479418,,20210109223631,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,326,Francois Cleuet,FrancoisCleuet,11,970ed5973d644817bf4473b6294a9ee9,,20210109223633,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3060,Regis Tillet,RegisTillet,0,85103ce04c444385bdd36dcbc14bd175,,20210109223635,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3063,Andrekhourdoian25,Andrekhourdoian25,5,a22f5fbd400f480f9f19f38e2fa6828d,,20210109223643,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3058,Vekio,Vekio,1,19bcfb35125248a3825d69d3db55066c,,20210109223718,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3047,Cristianaballiana,CristianaBalliana,0,5c2e857444f44807bf1ac7c872c03cc6,,20210109223719,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,916,Cecile Buttignol,CecileButtignol,0,998e6737c6f34543a3115054e38b94d0,,20210109223820,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2535,Poppy,poppyknows,0,230272a695864e59b5c185ba647a050b,#QAnon #digitalsoldier,20210109223838,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2988,Ploum63,Ploum63,0,b2b9fd8a744d4e0c9c491965c9fdbeb2,,20210109223853,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3033,Pdoublet5,Pdoublet5,0,db7e6f6d88f54289bb2b988048e527d8,,20210109223916,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3013,Julienmoureaux,Julienmoureaux,0,2d3eed3e419142e78f6b62dcc9887235,,20210109223942,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2868,Jaouad Ben30,JaouadBen30,3,58616ea28419490bbf5039b7093b9da2,,20210109223954,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1748,Misalys,Misalys,2,9e4a1b4fa7ad4579a899549e3c3ec465,,20210109224019,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3022,Kimberly1960,Kimberly1960590255769115,0,b4930b8745354960932c95992a87b673,,20210109224054,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2900,Jm81,Jm81965044756518,0,3b957d0307ed42b7a3f6f98ebf763cc0,,20210109224103,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3005,Cizeron Laurent,CizeronLaurent,0,a18105a3a8c541618ddaeba15c4e1414,,20210109224124,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2979,Antonioaulicino57,Antonioaulicino57,0,0a03007386884d6eac006cb55e4be2a2,,20210109224125,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2985,Famille Gsell,FamilleGsell,0,1fb5b9456c6a42aeae2eea3f75c5b751,,20210109224139,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,345,atlantiz,Atlantiz,2,7d460ed71027452284bfa35494c57f5f,,20210109224214,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1022,Opexsherbrooke,Opexsherbrooke,0,ddcb9be7b6cc43d0b7e99cebb0b2e9f6,,20210109224228,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3024,Le_dill,Ledill,0,0def1b3a595141e2af46eed70c6af444,,20210109224242,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3020,Phil7078,Phil7078,0,5df52f9f6d444483b06fc485591d9f63,,20210109224249,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3018,FGKO,Fabricegarcon,0,1fd5f162373444e8863baa61c3e7f4dc,,20210109224256,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2990,Foufousse,Foufousse,4,a1085654b8f34b28a6aa491306f81b5b,,20210109224259,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3027,Bigboode,Bigboode,0,550c2d66e1ad4aa3aba610471679aa97,,20210109224315,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2337,Sofiane,Its4you,6,fb350060a61643c4bc2a42257df86359,,20210109224402,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3001,Krystelallard23,Krystelallard23,0,f013fb4ce2a5475fa37c06fada944b8e,,20210109224410,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2871,Drjls,Drjls256761334048,0,9afc995bd6a04af8b5bfe3c06a1a3466,,20210109224419,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,909,Cece 60140,Ced81,29,a485432cc7d64d459576b969823e629b,"Patriote, fier de mon pays mais déteste ses dirigeants.🇨🇵⚜",20210109224423,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1177,Cyrille Bertre,CyrilleBertre,10,7fdd3f725b164308a4b77e78bf87d52c,,20210109224507,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,3008,Formacliclg,Formacliclg,1,e27dcdf4ee674093a627fd5059946328,,20210109224534,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2981,P Houle,PHoule,0,74cb2304a6b9483eaa79995d0e7b8c5f,,20210109224702,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2795,Cecile,CecileFunky,18,9d35752b5b4f491a8c26c82831713ad3,"Ciao Twitter ! Cheffe d’entreprise inquiète mais je m’oblige à rester optimiste ! 💫⭐️

#parlerfrance #paris",20210109224742,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,89,Alex Amelie,AlexAmelie,0,77501f83db0848ea962fb987b04c0db6,,20210109224749,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2999,Hp631,Hp631,0,ba861e65cb9545ce8c7d50907997865b,,20210109224757,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2998,Mous001,Mous001,0,af3474d7ed3e4802a15497242154eb07,,20210109224800,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2925,Felixchar,Felixchar,0,971ab962874944aab9bd172031244c59,,20210109224857,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2986,Baya,Bayaa,18,860e706f85874d05ae518da5c4a15695,,20210109224917,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2974,Ranchman,Ranchman969540895453,0,9c494b491b85478fb549f054d2c277b7,,20210109224936,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2410,Drpez666,Drpez666,0,378d3a1436374bd6aedb416f553284ad,,20210109224944,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2980,Irene Switalski,Neko2020,3,b7d575302ad3496c927992dbfbf8d729,,20210109225011,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2697,Leonardo Alberto CORTÉS,LEALCO,0,d5cac754c2604520a5cc1affa02d7c90,,20210109225037,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2982,Anoushka06,Anoushka06,9,85140f3b47824ee9a3aead6c00a55f12,,20210109225042,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2685,Sylvieollivier37,Sylvieollivier37,0,c258682e73e04b9bb2f0df8e756459cf,,20210109225058,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2961,DJ Fonseca,Pedro--fonseca,3,5603fd0b39344079a1f83c5d5933ecf3,,20210109225112,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2976,Dlouellet,Dlouellet,0,15eacd65390e46f2841b4e50b177f2f2,,20210109225216,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2858,Fagbemi,Fagbemi,3,dff004e02dfc483694dcbe2820ceddf7,,20210109225224,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1235,Frederic Avon,FredericAvon,0,a17e092627b8407285fe8d3bbc68dcd9,,20210109225246,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2776,Gueritas Francois,GueritasFrancois,14,44cf89ca44cf4709ac1a839f71be82c2,,20210109225300,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2626,GeronimusJ,GeronimusJ,13,803ba5d6afb745c6b1d4af97060c295b,patriote France 🇫🇷 #Frexit #souverainisme #stopislamisation Le multiculturalisme ne marche pas,20210109225322,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2944,Webrefconcept,Webrefconcept,0,de793b3a537d48edb648aa117478b452,,20210109225327,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2931,L3cr4b3,L3cr4b3,9,037473acacc14768b6faba577e41b144,,20210109225536,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2957,Tudodrum,Tudodrum,0,7ad3e1c9ba1a41ada37acdaf14267184,,20210109225546,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2949,Sombroiseau,Sombroiseau,0,f7f4814c974841168db4e27b8c1217c4,,20210109225633,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2960,Lagwadajah,Lagwadajah,0,f1d94012489d487ab6a7f02e3b9a7dcd,,20210109225635,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2956,Bernie Champ,Bernardchampagne,4,6f6026e460b842df9d3aa220624ada23,,20210109225729,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1446,Coatelan,Coatelan,0,a4b311771d694f79a9f2bf4405534a1b,,20210109225812,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2755,Mezcaline,Mezcaline,3,0d95a3621a334aa391a0009295beeff5,,20210109225813,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2950,MMM,MMM3535,0,49e2e41cf03c425199446bf057e05a33,,20210109225828,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2954,Soph McGoph,Travelmug,0,856894fb25744739b6f25317b0e1a2be,,20210109225842,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2952,Mikeleletalla,Mikeleletalla,4,b635379fc39e43f192aa1c478434bf2e,,20210109225847,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2946,Dynne,Dynne,0,650d3fd107c14f8e97b071f36a4b0011,,20210109225903,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2629,l'UE n'est pas l'Europe. 🇫🇷🇮🇹,Ziloto,7,02681d4fe9e94c5ab1f18f095c762a78,"Il ne faut pas confondre l'Europe et l'Union européenne.
 #Frexit #Italexit #Brexit #Belexit etc.",20210109225909,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,159,Jean-marc Girardet,Jean-marcGirardet,4,01e9f4a4748643f2add76bb251ecfb0d,,20210109230001,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2939,tachillon,Tachillon,0,24b60ce6939f420285350b9c01c4ad76,,20210109230041,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2916,Kabisko2000,Kabisko2000,0,4412cce606824a6e9512e44191603a87,,20210109230121,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1041,Francoislabelle78,Francoislabelle78,0,d61ebeaac3ee45b08bc668d6164a462c,,20210109230141,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2787,Gregoire,JMertzdorf,0,de3f5efedc854a26a593831918d7c869,,20210109230148,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1749,JPYfrance,JPYfrance,40,5d872aacf70544d591d71760edb3e42b,"French, I am scandalized by the censorship imposed by certain social networks. That's what I'm here for.
Sovereignist, I approve of dissent from mainstream media.",20210109230216,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2923,Gogoleswski Josue,GogoleswskiJosue,0,8d4e9a7bdd6c4b988ea5531f0c83fa89,,20210109230217,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,607,ALu,ALupin,1,e2d284f795d6477f8dd89e584aaee354,,20210109230220,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2934,Yan40,Yanpelly2000,0,bbf2568bae90408b9a2e67aac97cb153,,20210109230231,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2874,Suziechouinard,Suziechouinard,0,b8f61cc32d2e4b16a0744bc53790c370,,20210109230247,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2914,Mr Schmurtz,MrSchmurtz,0,e5f3d95825c049ffb6eaa26cc6e94347,,20210109230333,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2936,C4rl,CarlRanger2,2,7694a58da07947a5ab32a551b396bf1f,,20210109230345,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2850,Temporel,Phides1,0,69a82ce5a6c84a4183194d0eb580e3eb,,20210109230438,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2899,Kaline,Kakale,2,c05417507c1948ed989ea909b9ad2914,,20210109230547,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2922,Atchoum,Atchoum,0,56a403930b854c158ed464fe09d72501,,20210109230550,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2877,Nathalbou,Nathalbou,0,ce2eee5d55b248299af656b684104889,,20210109230559,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2665,Jeanfmenard,Jeanfmenard,-1,84501d708f744af8b006000a8bb82b25,,20210109230622,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2908,Exilas,exilas210,0,49a7bc009db64fcfa6c2bb8a6eacec08,,20210109230633,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2866,Sebastien Ferry,Traversier,3,d793e8c3d17f4483adde25f86d4eb6be,,20210109230650,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2895,Yannicknz,Yannicknz,0,3cfa34089f98494a9c4da0dc3b2698a2,,20210109230651,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2918,111777david,111777david938926703776,0,2c11091be3cd420bb23e3c64ccda2fa4,,20210109230739,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2754,Gagne_thomas,Gagnethomas,0,ae203e265d2f496bbc5b55fc55b05a38,,20210109230740,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2259,Dgodro,Dgodro,1,ac4bd5d2045f48a9a8770f4efd7b114b,,20210109230747,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2829,Nada,EpinetteNoire,0,25e527a954d44b938b5721ffde79d450,,20210109230749,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2911,Meakael,Meakael,0,3cc8910f10dd4154b074b3a53cd6705a,,20210109230814,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1108,Milijo_5,Milijo5,3,adbf1cfe5ec84636af4996aaa9cae1b4,,20210109230824,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2903,Quebecnutritionalma,Quebecnutritionalma,0,a883932afdf04e228431dd989b6b36dc,,20210109230832,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2912,Ludovicbeauregard,Ludovicbeauregard,0,410263235fca447e8161ba6d3dcc8315,,20210109230853,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2907,Sylviegoujon,Sylviegoujon,0,414154b38dd640078207982876a7b261,,20210109230902,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2896,Chantal Ghub,ChantalGhub,0,ed4997a0fd37466a8ce4fcd8e797498e,,20210109230912,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2876,Mireboyer,Mireboyer,1,ab8dd184538e4ae1b91ad847a965855e,,20210109230940,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2901,Garneau793,Garneau793,0,271ab411553c4f4db5163c4132129572,,20210109231023,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2334,Patricia0957,Patricia0957,1,fb5fb3c7f9fd47f98ad28580e5215072,,20210109231047,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2881,CatherineDurocher,KatDuro,0,135f112191714cdc9f46323fcc8e8940,,20210109231124,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2882,Francois169,Francois169,0,cb40e8b252234024948a3df29016c911,,20210109231125,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2884,Fils Prodigue,FilsProdigue,3,7b40447392a4447a81be048f8322fe6c,,20210109231142,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,892,Yannickgirouard,Yannickgirouard,0,0df68f6f4fab4a979c537bb5a90f3a8f,,20210109231216,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2332,Pierre Sykora,PierreSykora,0,89f197eece4d4857aa449c16bca09e38,,20210109231226,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,287,Evangeline2210,Evangeline2210,0,dba48a1653e24ff08f07b8765158768a,,20210109231240,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2853,Magguay,Magguay,0,5e646a0e33f940808d7fc86cda7ba319,,20210109231325,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2859,Pascallyr,Pascallyr,0,06923a25523e4fad88891938342e0c1d,,20210109231432,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2873,Crapo520,Crapo520,0,7fd28b89633c4a9f97db2c0074568fe4,,20210109231441,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2857,Sylvie Larose5,SylvieLarose5,1,0f4a8c3c1dca4bc1b8dd6194ac230065,,20210109231448,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2862,JosGo,Josgo,37,df843061b585478586e08253891b64f8,,20210109231515,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2869,Abdelbouz06i,Abdelbouz06i,0,9ae6a20d45bc47a5a0a90e89c2f6f305,,20210109231518,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2848,Adr 3nalin,Adr3nalin,0,4be7409e10d4427aa6a783809c0e647a,,20210109231637,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,1509,Rene Lagoupille,ReneLagoupille,1,465e4bc04d0845a49d49e93dc8bcdc47,,20210109231731,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2457,אליאל,Elielishay,0,2edec366532140fcbcf9d4a588a7d666,,20210109231752,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2851,Tonina10,Tonina10,8,b5705fcc5c10471787fbd3a1fdf35f69,,20210109231821,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2847,Debooo30,Debooo30,0,61c76a6ecc6442f3a2aa130e45a5d3ca,,20210109231829,2021,01,09,2021-01-09,2021-01
RadioQuebec,suivi par,2834,Mrlnzbn,Mrlnzbn,0,174a77ff9e534cf2a71023bd58c7e24b,,20210109231906,2021,01,09,2021-01-09,2021-01
